,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
661,662,0.0,west coast,morning,0.13,0.75,1,11,night owl,table tennis,3,sophomore
661,662,0.0,west coast,noon,0.0,0.84,1,9,night owl,table tennis,3,sophomore
661,662,40.51,west coast,evening,0.0,0.95,2,9,night owl,table tennis,3,sophomore
661,662,10.84,west coast,noon,0.0,0.92,3,8,night owl,table tennis,3,sophomore
661,662,40.27,west coast,evening,0.0,0.97,1,8,night owl,table tennis,3,sophomore
661,662,36.67,west coast,evening,0.03,1.0,3,8,night owl,table tennis,3,sophomore
661,662,35.29,west coast,noon,0.08,1.0,2,6,night owl,table tennis,3,sophomore
661,662,34.83,west coast,noon,0.0,1.0,4,8,night owl,table tennis,3,sophomore
661,662,22.21,west coast,noon,0.0,1.0,3,8,night owl,table tennis,3,sophomore
661,662,25.86,west coast,noon,0.0,1.0,3,9,night owl,table tennis,3,sophomore
