,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
16,17,51.370000000000005,east coast,evening,0.92,0.53,8,3,early bird,curling,5,sophomore
16,17,64.33,east coast,noon,0.7000000000000001,1.0,7,3,early bird,curling,5,sophomore
16,17,42.16,east coast,noon,0.8300000000000001,0.79,6,1,early bird,curling,5,sophomore
16,17,47.3,east coast,noon,0.7000000000000001,0.98,8,0,early bird,curling,5,sophomore
16,17,61.38,east coast,evening,0.93,1.0,6,0,early bird,curling,5,sophomore
16,17,47.82,west coast,noon,1.0,0.92,6,1,early bird,curling,5,sophomore
16,17,49.35,west coast,evening,1.0,0.85,7,0,early bird,curling,5,sophomore
16,17,34.84,west coast,evening,0.78,0.6900000000000001,8,0,early bird,curling,5,sophomore
16,17,54.38,west coast,morning,0.39,1.0,9,0,early bird,curling,5,junior
16,17,31.47,west coast,noon,0.0,1.0,10,3,early bird,curling,5,junior
