,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
333,334,56.26,west coast,noon,0.86,0.5700000000000001,9,10,early bird,martial arts,4,sophomore
333,334,68.34,west coast,evening,1.0,0.55,10,10,early bird,martial arts,4,sophomore
333,334,80.24,west coast,morning,1.0,0.75,10,11,early bird,martial arts,4,sophomore
333,334,67.04,west coast,noon,0.95,0.79,10,11,early bird,martial arts,4,sophomore
333,334,70.12,west coast,noon,0.77,0.94,10,10,early bird,martial arts,4,sophomore
333,334,58.0,west coast,noon,0.72,0.76,10,9,early bird,martial arts,4,sophomore
333,334,64.13,west coast,noon,1.0,0.55,10,8,early bird,martial arts,4,sophomore
333,334,54.15,west coast,noon,0.93,0.05,10,9,early bird,martial arts,4,sophomore
333,334,51.41,west coast,noon,1.0,0.0,10,9,early bird,martial arts,4,sophomore
333,334,49.67,west coast,noon,1.0,0.06,10,9,early bird,martial arts,4,sophomore
