,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
785,786,78.78,west coast,evening,0.15,0.05,3,0,early bird,curling,3,frosh
785,786,12.85,west coast,evening,0.0,0.13,3,0,early bird,curling,3,frosh
785,786,0.0,west coast,noon,0.0,0.28,3,0,early bird,curling,3,frosh
785,786,0.0,west coast,evening,0.02,0.59,3,1,early bird,curling,3,frosh
785,786,28.1,west coast,noon,0.04,0.66,3,2,early bird,curling,3,frosh
785,786,6.46,west coast,evening,0.08,0.61,3,1,early bird,curling,3,frosh
785,786,0.0,west coast,noon,0.0,0.67,2,0,early bird,curling,3,frosh
785,786,8.25,west coast,noon,0.0,0.25,2,0,early bird,curling,3,frosh
785,786,24.88,west coast,morning,0.06,0.37,2,0,early bird,curling,3,frosh
785,786,5.3100000000000005,west coast,noon,0.0,0.0,3,0,early bird,curling,3,frosh
