,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
693,694,11.29,west coast,noon,0.41,0.14,3,1,night owl,baseball,3,sophomore
693,694,41.58,west coast,noon,0.52,0.16,3,1,night owl,baseball,3,sophomore
693,694,39.04,west coast,noon,0.55,0.32,3,1,night owl,baseball,3,junior
693,694,10.58,west coast,morning,0.45,0.06,5,0,night owl,baseball,3,junior
693,694,4.5200000000000005,west coast,noon,0.31,0.17,7,0,night owl,baseball,3,junior
693,694,27.89,west coast,morning,0.6,0.24,7,1,night owl,baseball,3,junior
693,694,24.33,west coast,noon,0.81,0.0,7,1,night owl,baseball,3,junior
693,694,31.31,west coast,noon,0.91,0.17,8,0,night owl,baseball,3,junior
693,694,33.85,west coast,noon,0.8300000000000001,0.33,7,0,night owl,baseball,3,junior
693,694,48.02,west coast,evening,1.0,0.34,7,0,night owl,baseball,3,junior
