,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
672,673,67.7,west coast,evening,0.66,0.96,2,2,night owl,basketball,3,junior
672,673,56.42,west coast,noon,1.0,0.86,1,2,night owl,basketball,3,junior
672,673,53.31,west coast,evening,1.0,0.62,1,2,night owl,basketball,3,junior
672,673,38.78,west coast,noon,1.0,0.67,1,1,night owl,basketball,3,junior
672,673,64.09,west coast,noon,1.0,0.93,2,1,night owl,basketball,3,junior
672,673,67.35,west coast,noon,0.92,0.98,3,1,night owl,basketball,3,junior
672,673,52.65,west coast,noon,0.87,0.9,3,0,night owl,basketball,3,junior
672,673,64.76,west coast,evening,1.0,0.87,3,0,night owl,basketball,3,junior
672,673,56.31,west coast,noon,1.0,0.8200000000000001,2,1,night owl,basketball,3,junior
672,673,66.47,west coast,noon,0.87,1.0,3,1,night owl,basketball,3,junior
