,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
384,385,34.980000000000004,west coast,noon,0.52,0.31,8,10,night owl,table tennis,5,frosh
384,385,38.67,west coast,noon,0.67,0.0,9,9,night owl,table tennis,5,frosh
384,385,38.65,west coast,noon,0.98,0.06,9,8,night owl,table tennis,5,frosh
384,385,58.370000000000005,west coast,evening,0.98,0.0,9,9,night owl,table tennis,5,frosh
384,385,47.51,west coast,evening,1.0,0.05,9,8,night owl,table tennis,5,frosh
384,385,36.77,west coast,noon,1.0,0.08,7,8,night owl,table tennis,5,frosh
384,385,46.57,west coast,evening,1.0,0.01,7,8,night owl,table tennis,5,frosh
384,385,42.45,west coast,noon,0.87,0.0,8,10,night owl,table tennis,5,frosh
384,385,34.75,west coast,noon,1.0,0.0,8,8,night owl,table tennis,5,frosh
384,385,40.9,west coast,noon,1.0,0.18,8,9,night owl,table tennis,5,frosh
