,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
157,158,20.92,east coast,evening,0.11,0.21,1,2,night owl,martial arts,3,sophomore
157,158,43.25,east coast,noon,0.42,0.08,3,1,night owl,martial arts,3,sophomore
157,158,0.86,east coast,noon,0.48,0.0,5,0,night owl,martial arts,3,sophomore
157,158,0.0,east coast,noon,0.23,0.1,5,0,night owl,martial arts,3,sophomore
157,158,49.05,east coast,noon,0.19,0.02,5,1,night owl,martial arts,3,sophomore
157,158,17.16,west coast,noon,0.28,0.03,6,2,night owl,martial arts,3,sophomore
157,158,46.51,west coast,noon,0.49,0.06,5,1,night owl,martial arts,3,sophomore
157,158,18.39,west coast,noon,0.27,0.22,4,2,night owl,martial arts,3,sophomore
157,158,37.0,west coast,noon,0.24,0.35,4,3,night owl,martial arts,3,sophomore
157,158,46.66,west coast,morning,0.0,0.42,5,3,night owl,martial arts,3,sophomore
