,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
763,764,56.44,west coast,evening,0.64,0.79,3,9,night owl,frisbee,4,frosh
763,764,39.37,west coast,noon,0.11,0.75,2,11,night owl,frisbee,4,frosh
763,764,34.21,west coast,noon,0.31,0.44,2,11,night owl,frisbee,4,frosh
763,764,13.74,west coast,noon,0.17,0.49,2,11,night owl,frisbee,4,frosh
763,764,23.9,west coast,evening,0.34,0.54,2,11,night owl,frisbee,4,frosh
763,764,38.26,west coast,evening,0.24,0.11,2,10,night owl,frisbee,4,frosh
763,764,33.97,west coast,noon,0.23,0.29,1,9,night owl,frisbee,4,frosh
763,764,36.44,west coast,evening,0.5700000000000001,0.15,1,9,night owl,frisbee,4,frosh
763,764,30.63,west coast,noon,0.68,0.03,1,10,night owl,frisbee,4,frosh
763,764,19.89,west coast,evening,0.0,0.0,1,10,night owl,frisbee,4,frosh
