,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
89,90,75.21000000000001,east coast,morning,0.78,0.98,8,11,night owl,frisbee,2,senior
89,90,74.77,east coast,noon,1.0,0.94,8,10,night owl,frisbee,2,senior
89,90,68.32000000000001,east coast,noon,1.0,0.81,9,10,night owl,frisbee,2,senior
89,90,56.870000000000005,east coast,noon,1.0,0.63,8,10,night owl,frisbee,2,senior
89,90,56.9,east coast,noon,0.97,0.49,9,12,night owl,frisbee,2,senior
89,90,65.34,west coast,evening,0.88,0.49,10,10,night owl,frisbee,2,senior
89,90,60.22,west coast,noon,0.92,0.38,9,10,night owl,frisbee,2,senior
89,90,54.85,west coast,noon,0.68,0.34,10,9,night owl,frisbee,2,senior
89,90,66.6,west coast,noon,0.85,0.73,10,9,night owl,frisbee,2,senior
89,90,50.44,west coast,morning,0.76,0.26,9,8,night owl,frisbee,2,senior
