,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
367,368,37.56,west coast,evening,0.45,0.5,5,5,night owl,curling,3,senior
367,368,32.71,west coast,noon,0.38,0.43,5,7,night owl,curling,3,senior
367,368,44.91,west coast,noon,0.8,0.5700000000000001,3,9,night owl,curling,3,senior
367,368,50.47,west coast,noon,0.65,0.92,3,10,night owl,curling,3,senior
367,368,38.42,west coast,morning,0.46,1.0,3,11,night owl,curling,3,senior
367,368,38.87,west coast,evening,0.13,1.0,2,11,night owl,curling,3,senior
367,368,27.23,west coast,noon,0.21,0.93,1,12,night owl,curling,3,senior
367,368,46.83,west coast,evening,0.43,0.9,1,12,night owl,curling,3,senior
367,368,54.68,west coast,evening,0.44,0.91,1,12,night owl,curling,3,senior
367,368,47.29,west coast,noon,0.41,0.98,2,11,night owl,curling,3,senior
