,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
682,683,51.86,west coast,evening,0.68,0.89,7,6,early bird,curling,2,senior
682,683,29.16,west coast,noon,0.22,0.76,6,7,early bird,curling,2,senior
682,683,29.07,west coast,noon,0.02,1.0,7,8,early bird,curling,2,senior
682,683,32.83,west coast,morning,0.0,0.9,7,8,early bird,curling,2,senior
682,683,36.23,west coast,noon,0.06,1.0,6,10,early bird,curling,2,senior
682,683,31.99,west coast,noon,0.0,1.0,7,12,early bird,curling,2,senior
682,683,17.11,west coast,noon,0.0,0.95,7,11,early bird,curling,2,senior
682,683,41.79,west coast,morning,0.0,0.94,9,12,early bird,curling,2,senior
682,683,44.72,west coast,noon,0.0,1.0,10,11,early bird,curling,2,senior
682,683,27.61,west coast,noon,0.0,0.94,10,11,early bird,curling,2,senior
