,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
770,771,55.45,west coast,evening,0.8,0.21,9,4,night owl,martial arts,6,frosh
770,771,58.39,west coast,noon,1.0,0.26,10,3,night owl,martial arts,6,frosh
770,771,47.72,west coast,noon,0.99,0.25,10,4,night owl,martial arts,6,frosh
770,771,60.96,west coast,morning,1.0,0.47,9,5,night owl,martial arts,6,frosh
770,771,42.29,west coast,evening,1.0,0.01,7,5,night owl,martial arts,6,frosh
770,771,35.64,west coast,morning,0.99,0.06,7,5,night owl,martial arts,6,frosh
770,771,29.8,west coast,noon,1.0,0.0,7,5,night owl,martial arts,6,frosh
770,771,34.87,west coast,noon,1.0,0.0,7,5,night owl,martial arts,6,frosh
770,771,36.77,west coast,noon,1.0,0.0,6,7,night owl,martial arts,6,frosh
770,771,49.31,west coast,noon,0.98,0.05,5,7,night owl,martial arts,6,frosh
