,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
631,632,31.14,west coast,noon,0.36,0.46,3,6,night owl,martial arts,3,junior
631,632,44.94,west coast,morning,0.52,0.5,3,8,night owl,martial arts,3,junior
631,632,64.76,west coast,noon,0.65,1.0,4,8,night owl,martial arts,3,junior
631,632,71.62,west coast,morning,0.79,1.0,3,8,night owl,martial arts,3,junior
631,632,76.8,west coast,evening,0.93,0.97,5,7,night owl,martial arts,3,junior
631,632,76.82000000000001,west coast,evening,0.98,0.84,6,8,night owl,martial arts,3,junior
631,632,73.34,west coast,evening,0.86,0.75,6,9,night owl,martial arts,3,junior
631,632,78.34,west coast,noon,1.0,1.0,6,10,night owl,martial arts,3,junior
631,632,85.22,west coast,evening,0.96,1.0,8,9,night owl,martial arts,3,junior
631,632,81.87,west coast,noon,0.96,1.0,9,8,night owl,martial arts,3,junior
