,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
317,318,47.74,west coast,noon,0.84,0.32,5,6,night owl,baseball,5,frosh
317,318,23.44,west coast,noon,0.72,0.02,6,6,night owl,baseball,5,frosh
317,318,25.33,west coast,noon,1.0,0.0,7,5,night owl,baseball,5,frosh
317,318,29.47,west coast,noon,0.97,0.1,8,2,night owl,baseball,5,frosh
317,318,45.62,west coast,evening,1.0,0.35,8,3,night owl,baseball,5,frosh
317,318,29.89,west coast,noon,0.93,0.11,6,2,night owl,baseball,5,frosh
317,318,23.89,west coast,noon,0.9,0.29,5,2,night owl,baseball,5,frosh
317,318,40.58,west coast,evening,0.66,0.32,6,1,night owl,baseball,5,frosh
317,318,38.25,west coast,noon,0.36,0.42,5,2,night owl,baseball,5,frosh
317,318,26.19,west coast,evening,0.08,0.17,3,2,night owl,baseball,5,frosh
