,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
293,294,23.91,west coast,morning,0.51,0.27,5,7,night owl,baseball,6,sophomore
293,294,31.89,west coast,morning,0.21,0.0,5,6,night owl,baseball,6,sophomore
293,294,20.66,west coast,noon,0.18,0.0,6,5,night owl,baseball,6,sophomore
293,294,31.13,west coast,evening,0.26,0.0,7,6,night owl,baseball,6,sophomore
293,294,30.88,west coast,morning,0.19,0.03,7,7,night owl,baseball,6,sophomore
293,294,29.72,west coast,noon,0.0,0.0,6,8,night owl,baseball,6,sophomore
293,294,17.59,west coast,noon,0.11,0.0,6,9,night owl,baseball,6,sophomore
293,294,9.57,west coast,noon,0.37,0.06,5,9,night owl,baseball,6,sophomore
293,294,11.13,west coast,morning,0.0,0.0,4,10,night owl,baseball,6,sophomore
293,294,0.0,west coast,noon,0.15,0.0,4,10,night owl,baseball,6,sophomore
