,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
822,823,45.36,west coast,morning,0.71,0.64,8,11,night owl,baseball,3,senior
822,823,37.71,west coast,morning,0.65,0.73,8,12,night owl,baseball,3,senior
822,823,52.52,west coast,noon,0.63,0.9,8,12,night owl,baseball,3,senior
822,823,61.55,west coast,noon,1.0,0.84,8,12,night owl,baseball,3,senior
822,823,58.06,west coast,noon,1.0,0.59,7,12,night owl,baseball,3,senior
822,823,52.61,west coast,noon,1.0,0.39,8,12,night owl,baseball,3,senior
822,823,56.6,west coast,noon,1.0,0.71,6,12,night owl,baseball,3,senior
822,823,48.370000000000005,west coast,noon,1.0,0.49,6,12,night owl,baseball,3,senior
822,823,38.26,west coast,morning,0.87,0.14,7,11,night owl,baseball,3,senior
822,823,27.58,west coast,noon,0.79,0.03,7,10,night owl,baseball,3,senior
