,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
854,855,59.35,west coast,evening,0.58,0.54,9,10,night owl,curling,1,senior
854,855,36.45,west coast,morning,0.43,0.78,9,10,night owl,curling,1,senior
854,855,47.46,west coast,noon,0.58,0.59,9,10,night owl,curling,1,senior
854,855,45.97,west coast,morning,1.0,0.12,9,11,night owl,curling,1,senior
854,855,39.87,west coast,morning,0.9,0.0,9,12,night owl,curling,1,senior
854,855,29.77,west coast,noon,0.55,0.0,8,12,night owl,curling,1,senior
854,855,32.86,west coast,noon,0.29,0.0,7,12,night owl,curling,1,senior
854,855,17.36,west coast,noon,0.28,0.0,7,12,night owl,curling,1,senior
854,855,31.8,west coast,noon,0.67,0.15,6,12,night owl,curling,1,senior
854,855,49.41,west coast,evening,0.86,0.21,7,12,night owl,curling,1,senior
