,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
71,72,8.5,east coast,evening,0.29,0.49,4,3,early bird,curling,3,junior
71,72,28.31,east coast,morning,0.58,0.28,5,3,early bird,curling,3,junior
71,72,14.11,east coast,noon,0.19,0.27,5,3,early bird,curling,3,junior
71,72,14.43,east coast,evening,0.34,0.32,6,3,early bird,curling,3,junior
71,72,4.74,east coast,noon,0.0,0.08,6,3,early bird,curling,3,junior
71,72,7.77,west coast,noon,0.0,0.02,8,2,early bird,curling,3,junior
71,72,22.34,west coast,noon,0.03,0.03,7,2,early bird,curling,3,junior
71,72,15.35,west coast,noon,0.0,0.0,7,1,early bird,curling,3,junior
71,72,22.17,west coast,noon,0.0,0.0,7,0,early bird,curling,3,junior
71,72,44.39,west coast,noon,0.19,0.01,7,0,early bird,curling,3,junior
