,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
984,985,65.09,west coast,evening,0.91,0.62,9,8,night owl,table tennis,3,junior
984,985,50.26,west coast,noon,0.78,0.46,8,9,night owl,table tennis,3,junior
984,985,40.49,west coast,noon,1.0,0.17,8,11,night owl,table tennis,3,junior
984,985,35.63,west coast,noon,1.0,0.13,8,10,night owl,table tennis,3,junior
984,985,58.41,west coast,evening,1.0,0.4,9,10,night owl,table tennis,3,junior
984,985,65.36,west coast,evening,0.88,0.44,8,10,night owl,table tennis,3,junior
984,985,49.51,west coast,noon,1.0,0.0,9,8,night owl,table tennis,3,junior
984,985,41.17,west coast,noon,1.0,0.0,10,8,night owl,table tennis,3,junior
984,985,54.25,west coast,evening,0.98,0.02,10,8,night owl,table tennis,3,junior
984,985,54.69,west coast,noon,0.95,0.26,10,7,night owl,table tennis,3,junior
