,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
764,765,21.82,west coast,evening,0.31,0.5,0,1,early bird,curling,5,sophomore
764,765,38.18,west coast,noon,0.19,0.09,0,2,early bird,curling,5,sophomore
764,765,38.28,west coast,noon,0.0,0.0,0,2,early bird,curling,5,sophomore
764,765,0.0,west coast,noon,0.01,0.1,1,4,early bird,curling,5,sophomore
764,765,0.0,west coast,evening,0.0,0.15,0,5,early bird,curling,5,sophomore
764,765,7.24,west coast,evening,0.01,0.08,0,4,early bird,curling,5,sophomore
764,765,45.76,west coast,noon,0.0,0.01,1,5,early bird,curling,5,junior
764,765,0.0,west coast,evening,0.21,0.07,1,3,early bird,curling,5,junior
764,765,4.44,west coast,noon,0.0,0.07,2,2,early bird,curling,5,senior
764,765,6.97,west coast,evening,0.07,0.14,2,1,early bird,curling,5,senior
