,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
51,52,52.44,east coast,noon,0.87,0.74,6,2,night owl,frisbee,4,junior
51,52,38.04,east coast,noon,0.92,0.43,5,3,night owl,frisbee,4,junior
51,52,60.83,east coast,noon,1.0,0.84,4,2,night owl,frisbee,4,junior
51,52,50.73,east coast,noon,1.0,0.81,6,0,night owl,frisbee,4,junior
51,52,60.14,east coast,noon,0.98,0.93,7,0,night owl,frisbee,4,junior
51,52,62.190000000000005,west coast,noon,0.8,0.99,5,1,night owl,frisbee,4,junior
51,52,57.25,west coast,noon,0.71,1.0,5,1,night owl,frisbee,4,junior
51,52,57.78,west coast,morning,0.64,1.0,4,2,night owl,frisbee,4,junior
51,52,62.35,west coast,noon,1.0,0.94,4,1,night owl,frisbee,4,junior
51,52,66.19,west coast,noon,0.99,0.94,3,2,night owl,frisbee,4,junior
