,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
45,46,74.8,east coast,evening,0.94,0.94,9,10,night owl,football,3,senior
45,46,56.02,east coast,noon,0.81,0.85,9,10,night owl,football,3,senior
45,46,70.59,east coast,evening,0.97,0.58,10,11,night owl,football,3,senior
45,46,62.06,east coast,noon,0.8300000000000001,0.51,10,11,night owl,football,3,senior
45,46,64.73,east coast,noon,0.78,0.86,9,10,night owl,football,3,senior
45,46,47.09,west coast,noon,0.74,0.76,8,10,night owl,football,3,senior
45,46,71.33,west coast,noon,0.92,1.0,7,9,night owl,football,3,senior
45,46,66.99,west coast,noon,0.93,1.0,6,8,night owl,football,3,senior
45,46,51.22,west coast,noon,0.87,0.88,6,9,night owl,football,3,senior
45,46,48.27,west coast,noon,0.5700000000000001,0.92,5,9,night owl,football,3,senior
