,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
83,84,44.13,east coast,morning,0.77,0.77,3,4,night owl,martial arts,4,sophomore
83,84,33.06,east coast,noon,0.44,0.5700000000000001,3,5,night owl,martial arts,4,sophomore
83,84,36.01,east coast,noon,0.96,0.12,3,6,night owl,martial arts,4,sophomore
83,84,28.79,east coast,noon,1.0,0.03,2,5,night owl,martial arts,4,sophomore
83,84,34.01,east coast,noon,1.0,0.2,4,4,night owl,martial arts,4,sophomore
83,84,48.79,west coast,evening,0.98,0.43,2,5,night owl,martial arts,4,sophomore
83,84,43.11,west coast,noon,0.8300000000000001,0.14,2,6,night owl,martial arts,4,sophomore
83,84,30.15,west coast,noon,0.75,0.0,2,5,night owl,martial arts,4,sophomore
83,84,35.75,west coast,noon,0.75,0.05,1,4,night owl,martial arts,4,sophomore
83,84,21.75,west coast,morning,0.98,0.01,2,4,night owl,martial arts,4,sophomore
