,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
670,671,55.39,west coast,evening,0.47,0.6,7,11,night owl,curling,3,junior
670,671,43.78,west coast,noon,0.47,0.47,8,11,night owl,curling,3,junior
670,671,40.4,west coast,evening,0.0,0.6900000000000001,8,11,night owl,curling,3,junior
670,671,25.44,west coast,noon,0.0,0.74,9,12,night owl,curling,3,junior
670,671,15.91,west coast,noon,0.03,0.31,9,12,night owl,curling,3,junior
670,671,33.65,west coast,noon,0.17,0.49,9,12,night owl,curling,3,junior
670,671,41.42,west coast,noon,0.3,0.91,9,11,night owl,curling,3,junior
670,671,71.02,west coast,evening,0.66,1.0,9,12,night owl,curling,3,junior
670,671,68.82000000000001,west coast,noon,0.99,0.97,8,12,night owl,curling,3,junior
670,671,78.05,west coast,noon,1.0,1.0,10,11,night owl,curling,3,junior
