,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
543,544,51.76,west coast,evening,0.64,0.89,3,6,night owl,basketball,4,sophomore
543,544,59.43,west coast,noon,0.7000000000000001,0.96,3,6,night owl,basketball,4,sophomore
543,544,43.58,west coast,evening,0.15,1.0,3,7,night owl,basketball,4,sophomore
543,544,22.36,west coast,noon,0.07,0.8200000000000001,3,7,night owl,basketball,4,sophomore
543,544,47.94,west coast,noon,0.3,1.0,2,7,night owl,basketball,4,sophomore
543,544,62.08,west coast,noon,0.87,1.0,2,7,night owl,basketball,4,sophomore
543,544,57.68,west coast,noon,0.9,0.92,3,7,night owl,basketball,4,sophomore
543,544,68.47,west coast,morning,1.0,0.92,2,7,night owl,basketball,4,sophomore
543,544,52.91,west coast,noon,1.0,0.79,3,6,night owl,basketball,4,sophomore
543,544,72.16,west coast,noon,1.0,1.0,3,6,night owl,basketball,4,sophomore
