,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
270,271,48.48,east coast,evening,0.53,0.86,7,11,night owl,martial arts,3,sophomore
270,271,74.45,east coast,noon,1.0,0.96,6,11,night owl,martial arts,3,sophomore
270,271,60.46,east coast,noon,1.0,0.88,3,12,night owl,martial arts,3,sophomore
270,271,69.39,east coast,noon,0.88,0.98,3,12,night owl,martial arts,3,sophomore
270,271,69.85000000000001,east coast,noon,0.8300000000000001,1.0,4,12,night owl,martial arts,3,sophomore
270,271,72.41,west coast,evening,1.0,0.96,4,12,night owl,martial arts,3,sophomore
270,271,52.47,west coast,noon,0.85,0.72,4,12,night owl,martial arts,3,sophomore
270,271,41.71,west coast,noon,0.55,0.68,4,10,night owl,martial arts,3,sophomore
270,271,43.77,west coast,morning,0.64,0.64,3,9,night owl,martial arts,3,sophomore
270,271,69.74,west coast,morning,0.95,1.0,2,9,night owl,martial arts,3,sophomore
