,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
323,324,48.67,west coast,evening,0.5700000000000001,0.6900000000000001,6,11,night owl,table tennis,3,junior
323,324,45.43,west coast,noon,0.0,0.62,6,9,night owl,table tennis,3,senior
323,324,33.77,west coast,noon,0.0,0.55,7,9,night owl,table tennis,3,senior
323,324,18.83,west coast,noon,0.0,0.37,5,9,night owl,table tennis,3,senior
323,324,16.11,west coast,noon,0.0,0.53,5,11,night owl,table tennis,3,senior
323,324,32.97,west coast,morning,0.0,0.99,5,10,night owl,table tennis,3,senior
323,324,32.5,west coast,evening,0.15,0.77,5,10,night owl,table tennis,3,senior
323,324,31.57,west coast,noon,0.3,0.8200000000000001,7,10,night owl,table tennis,3,senior
323,324,33.480000000000004,west coast,evening,0.0,0.88,6,10,night owl,table tennis,3,senior
323,324,7.01,west coast,noon,0.0,0.75,8,9,night owl,table tennis,3,senior
