,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
534,535,40.49,west coast,morning,0.03,0.72,3,12,night owl,frisbee,1,junior
534,535,52.19,west coast,evening,0.0,1.0,4,12,night owl,frisbee,1,junior
534,535,43.47,west coast,noon,0.05,0.9,3,12,night owl,frisbee,1,junior
534,535,20.0,west coast,morning,0.35,0.51,3,12,night owl,frisbee,1,junior
534,535,68.02,west coast,noon,0.7000000000000001,1.0,2,11,night owl,frisbee,1,junior
534,535,68.18,west coast,morning,1.0,0.92,1,8,night owl,frisbee,1,junior
534,535,71.43,west coast,noon,0.92,1.0,2,6,night owl,frisbee,1,junior
534,535,66.16,west coast,noon,0.77,1.0,3,6,night owl,frisbee,1,junior
534,535,72.09,west coast,noon,1.0,0.99,2,6,night owl,frisbee,1,junior
534,535,82.44,west coast,evening,0.96,1.0,2,6,night owl,frisbee,1,junior
