,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
473,474,22.95,west coast,morning,0.07,0.21,4,11,night owl,martial arts,2,sophomore
473,474,20.9,west coast,morning,0.03,0.15,5,12,night owl,martial arts,2,sophomore
473,474,22.0,west coast,noon,0.16,0.0,7,12,night owl,martial arts,2,sophomore
473,474,27.05,west coast,evening,0.28,0.06,6,12,night owl,martial arts,2,sophomore
473,474,30.7,west coast,evening,0.32,0.0,5,12,night owl,martial arts,2,sophomore
473,474,18.24,west coast,noon,0.47,0.0,5,12,night owl,martial arts,2,sophomore
473,474,23.06,west coast,noon,0.36,0.02,6,12,night owl,martial arts,2,sophomore
473,474,38.56,west coast,noon,0.63,0.0,6,12,night owl,martial arts,2,sophomore
473,474,37.8,west coast,evening,0.22,0.0,7,11,night owl,martial arts,2,sophomore
473,474,51.1,west coast,noon,0.03,0.05,6,10,night owl,martial arts,2,sophomore
