,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
430,431,30.61,west coast,evening,0.53,0.43,2,0,night owl,frisbee,4,frosh
430,431,35.61,west coast,evening,0.39,0.3,0,0,night owl,frisbee,4,frosh
430,431,36.13,west coast,morning,0.08,0.4,0,0,night owl,frisbee,4,frosh
430,431,14.42,west coast,noon,0.12,0.63,0,0,night owl,frisbee,4,frosh
430,431,38.64,west coast,noon,0.2,0.61,0,1,night owl,frisbee,4,frosh
430,431,2.73,west coast,noon,0.0,0.27,0,0,night owl,frisbee,4,frosh
430,431,41.33,west coast,noon,0.1,0.0,0,0,night owl,frisbee,4,frosh
430,431,9.87,west coast,evening,0.0,0.1,1,0,night owl,frisbee,4,frosh
430,431,29.99,west coast,noon,0.0,0.1,1,0,night owl,frisbee,4,frosh
430,431,18.6,west coast,noon,0.19,0.0,1,0,night owl,frisbee,4,frosh
