,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
646,647,47.95,west coast,evening,0.25,0.25,8,4,night owl,martial arts,1,sophomore
646,647,53.67,west coast,evening,0.53,0.22,10,2,night owl,martial arts,1,sophomore
646,647,61.53,west coast,evening,0.54,0.37,9,3,night owl,martial arts,1,sophomore
646,647,39.67,west coast,noon,0.53,0.45,8,4,night owl,martial arts,1,sophomore
646,647,49.96,west coast,noon,0.73,0.45,7,3,night owl,martial arts,1,sophomore
646,647,41.0,west coast,morning,0.53,0.1,10,3,night owl,martial arts,1,sophomore
646,647,48.38,west coast,noon,1.0,0.0,10,4,night owl,martial arts,1,sophomore
646,647,58.88,west coast,noon,1.0,0.0,10,3,night owl,martial arts,1,sophomore
646,647,55.02,west coast,noon,1.0,0.0,10,2,night owl,martial arts,1,sophomore
646,647,47.44,west coast,evening,1.0,0.0,9,0,night owl,martial arts,1,sophomore
