,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
28,29,41.55,east coast,evening,0.59,0.54,8,11,night owl,baseball,3,junior
28,29,34.15,east coast,noon,0.67,0.54,7,10,night owl,baseball,3,junior
28,29,12.58,east coast,noon,0.27,0.37,6,12,night owl,baseball,3,junior
28,29,28.24,east coast,noon,0.54,0.0,7,10,night owl,baseball,3,junior
28,29,28.14,east coast,noon,1.0,0.11,6,11,night owl,baseball,3,junior
28,29,39.12,west coast,noon,1.0,0.14,5,11,night owl,baseball,3,junior
28,29,30.57,west coast,noon,1.0,0.27,4,11,night owl,baseball,3,junior
28,29,31.77,west coast,evening,0.9,0.06,4,10,night owl,baseball,3,junior
28,29,44.54,west coast,noon,0.71,0.27,4,9,night owl,baseball,3,junior
28,29,53.81,west coast,evening,0.58,0.18,4,9,night owl,baseball,3,junior
