,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
390,391,40.15,west coast,noon,0.2,0.46,4,3,night owl,martial arts,3,sophomore
390,391,56.0,west coast,evening,0.12,1.0,2,3,night owl,martial arts,3,sophomore
390,391,33.25,west coast,noon,0.09,0.93,1,2,night owl,martial arts,3,sophomore
390,391,18.21,west coast,noon,0.09,0.86,1,3,night owl,martial arts,3,sophomore
390,391,22.13,west coast,noon,0.11,0.53,1,4,night owl,martial arts,3,sophomore
390,391,29.53,west coast,evening,0.02,0.81,1,4,night owl,martial arts,3,sophomore
390,391,5.45,west coast,noon,0.0,0.81,0,5,night owl,martial arts,3,sophomore
390,391,39.67,west coast,noon,0.12,0.78,0,6,night owl,martial arts,3,sophomore
390,391,39.61,west coast,noon,0.35,1.0,0,5,night owl,martial arts,3,sophomore
390,391,50.51,west coast,noon,0.28,1.0,0,5,night owl,martial arts,3,sophomore
