,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
254,255,37.13,east coast,evening,0.38,0.28,6,6,night owl,martial arts,4,frosh
254,255,55.41,east coast,noon,0.75,0.61,7,5,night owl,martial arts,4,frosh
254,255,54.03,east coast,noon,0.97,0.0,7,5,night owl,martial arts,4,frosh
254,255,48.73,east coast,noon,0.8300000000000001,0.01,5,4,night owl,martial arts,4,frosh
254,255,46.98,east coast,morning,1.0,0.0,5,6,night owl,martial arts,4,frosh
254,255,43.55,west coast,evening,1.0,0.12,6,5,night owl,martial arts,4,frosh
254,255,40.88,west coast,noon,1.0,0.05,5,4,night owl,martial arts,4,frosh
254,255,39.85,west coast,noon,1.0,0.0,7,4,night owl,martial arts,4,frosh
254,255,44.76,west coast,morning,1.0,0.04,4,5,night owl,martial arts,4,frosh
254,255,47.61,west coast,noon,0.92,0.28,4,5,night owl,martial arts,4,frosh
