,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
853,854,43.02,west coast,evening,0.49,0.6,8,6,early bird,curling,1,senior
853,854,45.48,west coast,morning,0.48,0.65,8,6,early bird,curling,1,senior
853,854,32.8,west coast,noon,0.16,0.58,8,7,early bird,curling,1,senior
853,854,35.1,west coast,morning,0.0,0.6900000000000001,8,9,early bird,curling,1,senior
853,854,49.76,west coast,morning,0.03,1.0,8,8,early bird,curling,1,senior
853,854,26.03,west coast,noon,0.0,0.85,8,10,early bird,curling,1,senior
853,854,3.5700000000000003,west coast,noon,0.02,0.61,7,11,early bird,curling,1,senior
853,854,14.31,west coast,noon,0.08,0.41,9,12,early bird,curling,1,senior
853,854,10.26,west coast,noon,0.19,0.0,9,12,early bird,curling,1,senior
853,854,17.07,west coast,evening,0.0,0.0,8,10,early bird,curling,1,senior
