,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
386,387,51.64,west coast,noon,0.41,0.96,0,4,night owl,martial arts,3,senior
386,387,71.21000000000001,west coast,noon,1.0,0.98,0,3,night owl,martial arts,3,senior
386,387,68.68,west coast,noon,1.0,1.0,1,4,night owl,martial arts,3,senior
386,387,74.60000000000001,west coast,evening,0.97,0.9,2,6,night owl,martial arts,3,senior
386,387,46.1,west coast,evening,0.87,0.4,1,6,night owl,martial arts,3,senior
386,387,42.41,west coast,noon,1.0,0.0,0,8,night owl,martial arts,3,senior
386,387,50.22,west coast,evening,1.0,0.0,2,7,night owl,martial arts,3,senior
386,387,39.4,west coast,noon,0.87,0.0,3,7,night owl,martial arts,3,senior
386,387,35.34,west coast,noon,0.8,0.0,4,8,night owl,martial arts,3,senior
386,387,34.1,west coast,noon,0.78,0.0,2,9,night owl,martial arts,3,senior
