,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
205,206,57.18,east coast,evening,0.93,0.14,8,5,night owl,gymnastics,4,junior
205,206,56.06,east coast,noon,0.99,0.25,10,6,night owl,gymnastics,4,junior
205,206,45.76,east coast,noon,0.85,0.0,10,6,night owl,gymnastics,4,junior
205,206,28.49,east coast,morning,0.54,0.21,10,7,night owl,gymnastics,4,junior
205,206,41.28,east coast,noon,0.81,0.13,8,8,night owl,gymnastics,4,junior
205,206,39.92,west coast,evening,0.48,0.36,8,7,night owl,gymnastics,4,junior
205,206,23.99,west coast,noon,0.75,0.07,8,9,night owl,gymnastics,4,junior
205,206,24.02,west coast,noon,0.96,0.01,7,10,night owl,gymnastics,4,junior
205,206,24.59,west coast,noon,1.0,0.0,5,9,night owl,gymnastics,4,junior
205,206,36.22,west coast,evening,1.0,0.04,3,8,night owl,gymnastics,4,junior
