,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
910,911,73.95,west coast,evening,0.98,0.84,9,8,night owl,table tennis,3,senior
910,911,62.07,west coast,noon,0.95,0.84,8,9,night owl,table tennis,3,senior
910,911,58.620000000000005,west coast,noon,0.87,0.73,10,8,night owl,table tennis,3,senior
910,911,50.09,west coast,morning,0.9,0.37,10,8,night owl,table tennis,3,senior
910,911,48.54,west coast,noon,0.76,0.0,10,8,night owl,table tennis,3,senior
910,911,37.65,west coast,noon,0.37,0.0,9,8,night owl,table tennis,3,senior
910,911,11.44,west coast,noon,0.29,0.04,7,8,night owl,table tennis,3,senior
910,911,24.1,west coast,evening,0.0,0.19,5,8,night owl,table tennis,3,senior
910,911,28.62,west coast,noon,0.0,0.62,3,9,night owl,table tennis,3,senior
910,911,21.12,west coast,noon,0.03,0.6,3,11,night owl,table tennis,3,senior
