,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
355,356,28.92,west coast,evening,0.13,0.2,2,2,night owl,curling,3,sophomore
355,356,4.2,west coast,evening,0.18,0.24,4,2,night owl,curling,3,sophomore
355,356,0.0,west coast,noon,0.0,0.0,4,3,night owl,curling,3,sophomore
355,356,0.0,west coast,evening,0.0,0.09,2,3,night owl,curling,3,sophomore
355,356,28.98,west coast,noon,0.0,0.24,3,4,night owl,curling,3,sophomore
355,356,25.25,west coast,noon,0.0,0.0,5,4,night owl,curling,3,sophomore
355,356,11.3,west coast,noon,0.0,0.07,5,5,night owl,curling,3,sophomore
355,356,19.42,west coast,evening,0.07,0.0,4,4,night owl,curling,3,sophomore
355,356,0.0,west coast,noon,0.05,0.0,4,4,night owl,curling,3,sophomore
355,356,31.63,west coast,noon,0.0,0.0,4,6,night owl,curling,3,sophomore
