,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
3,4,32.55,east coast,noon,0.68,0.84,3,12,night owl,baseball,6,sophomore
3,4,36.5,east coast,noon,0.63,0.78,3,10,night owl,baseball,6,sophomore
3,4,0.0,east coast,noon,0.08,0.52,2,9,night owl,baseball,6,sophomore
3,4,18.63,east coast,noon,0.0,0.44,2,9,night owl,baseball,6,sophomore
3,4,18.66,east coast,evening,0.12,0.8300000000000001,1,8,night owl,baseball,6,sophomore
3,4,6.96,west coast,noon,0.11,0.89,2,7,night owl,baseball,6,sophomore
3,4,29.31,west coast,noon,0.2,1.0,2,7,night owl,baseball,6,sophomore
3,4,33.03,west coast,noon,0.24,1.0,2,7,night owl,baseball,6,sophomore
3,4,40.06,west coast,noon,0.45,0.97,3,7,night owl,baseball,6,sophomore
3,4,31.9,west coast,noon,0.07,1.0,3,8,night owl,baseball,6,sophomore
