,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
667,668,11.65,west coast,morning,0.59,0.58,4,5,night owl,football,4,junior
667,668,12.77,west coast,noon,0.49,0.44,5,4,night owl,football,4,junior
667,668,45.42,west coast,evening,0.45,0.5,4,3,night owl,football,4,junior
667,668,4.28,west coast,noon,0.35,0.34,4,2,night owl,football,4,junior
667,668,40.12,west coast,evening,0.14,0.8,6,2,night owl,football,4,junior
667,668,33.03,west coast,evening,0.31,0.8,7,1,night owl,football,4,junior
667,668,3.77,west coast,noon,0.24,0.72,7,1,night owl,football,4,junior
667,668,21.15,west coast,noon,0.47,0.7000000000000001,6,1,night owl,football,4,junior
667,668,59.11,west coast,noon,0.84,0.92,6,1,night owl,football,4,junior
667,668,50.47,west coast,noon,0.61,1.0,4,0,night owl,football,4,junior
