,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
288,289,54.78,west coast,evening,0.68,0.62,6,10,night owl,frisbee,5,frosh
288,289,49.41,west coast,evening,0.86,0.18,7,7,night owl,frisbee,5,frosh
288,289,55.08,west coast,evening,0.77,0.45,7,8,night owl,frisbee,5,frosh
288,289,54.19,west coast,evening,0.76,0.6900000000000001,5,6,night owl,frisbee,5,frosh
288,289,65.94,west coast,morning,0.6,0.96,5,6,night owl,frisbee,5,frosh
288,289,52.85,west coast,noon,0.41,1.0,6,6,night owl,frisbee,5,frosh
288,289,49.11,west coast,noon,0.66,0.8200000000000001,8,5,night owl,frisbee,5,frosh
288,289,24.21,west coast,noon,0.42,0.78,6,5,night owl,frisbee,5,frosh
288,289,40.64,west coast,noon,0.45,0.75,6,4,night owl,frisbee,5,frosh
288,289,43.1,west coast,evening,0.61,0.34,6,5,night owl,frisbee,5,frosh
