,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
962,963,58.14,west coast,evening,0.77,0.92,2,7,night owl,basketball,6,junior
962,963,47.91,west coast,noon,0.48,0.96,0,8,night owl,basketball,6,junior
962,963,51.07,west coast,evening,0.39,1.0,1,8,night owl,basketball,6,junior
962,963,48.59,west coast,noon,0.24,1.0,1,10,night owl,basketball,6,junior
962,963,33.57,west coast,noon,0.23,1.0,0,11,night owl,basketball,6,junior
962,963,45.26,west coast,evening,0.16,0.87,0,10,night owl,basketball,6,junior
962,963,6.95,west coast,noon,0.0,0.61,0,10,night owl,basketball,6,junior
962,963,13.3,west coast,noon,0.02,0.9,2,12,night owl,basketball,6,junior
962,963,35.09,west coast,noon,0.05,0.92,2,11,night owl,basketball,6,junior
962,963,46.32,west coast,noon,0.0,1.0,2,10,night owl,basketball,6,junior
