,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
396,397,36.53,west coast,noon,0.84,0.02,9,2,night owl,gymnastics,4,frosh
396,397,43.44,west coast,evening,0.81,0.01,10,1,night owl,gymnastics,4,frosh
396,397,40.64,west coast,noon,1.0,0.0,10,2,night owl,gymnastics,4,frosh
396,397,36.27,west coast,noon,1.0,0.03,10,4,night owl,gymnastics,4,frosh
396,397,38.86,west coast,noon,1.0,0.13,10,4,night owl,gymnastics,4,frosh
396,397,51.99,west coast,evening,0.91,0.17,10,4,night owl,gymnastics,4,frosh
396,397,35.11,west coast,noon,0.94,0.0,9,3,night owl,gymnastics,4,frosh
396,397,38.39,west coast,noon,0.87,0.02,9,2,night owl,gymnastics,4,frosh
396,397,21.44,west coast,noon,0.99,0.0,10,2,night owl,gymnastics,4,frosh
396,397,26.85,west coast,noon,0.97,0.03,9,1,night owl,gymnastics,4,frosh
