,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
116,117,25.65,east coast,evening,0.11,0.2,2,1,night owl,martial arts,3,frosh
116,117,0.0,east coast,noon,0.0,0.08,2,1,night owl,martial arts,3,frosh
116,117,0.0,east coast,noon,0.0,0.0,3,0,night owl,martial arts,3,frosh
116,117,18.17,east coast,noon,0.0,0.0,3,2,night owl,martial arts,3,frosh
116,117,21.66,east coast,morning,0.0,0.0,5,2,night owl,martial arts,3,frosh
116,117,29.63,west coast,noon,0.12,0.0,6,2,night owl,martial arts,3,frosh
116,117,40.24,west coast,noon,0.0,0.0,6,4,night owl,martial arts,3,frosh
116,117,42.56,west coast,evening,0.0,0.0,7,5,night owl,martial arts,3,frosh
116,117,38.8,west coast,evening,0.0,0.13,7,3,night owl,martial arts,3,frosh
116,117,17.7,west coast,noon,0.0,0.34,7,3,night owl,martial arts,3,frosh
