,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
406,407,53.5,west coast,noon,0.8,0.8200000000000001,4,5,night owl,frisbee,5,senior
406,407,69.06,west coast,noon,1.0,0.81,3,4,night owl,frisbee,5,senior
406,407,73.58,west coast,noon,1.0,1.0,4,4,night owl,frisbee,5,senior
406,407,62.13,west coast,morning,0.98,0.97,4,5,night owl,frisbee,5,senior
406,407,52.04,west coast,noon,0.86,0.91,3,5,night owl,frisbee,5,senior
406,407,51.81,west coast,noon,1.0,0.8300000000000001,3,5,night owl,frisbee,5,senior
406,407,50.05,west coast,noon,1.0,0.5,3,4,night owl,frisbee,5,senior
406,407,46.49,west coast,noon,1.0,0.41,4,6,night owl,frisbee,5,senior
406,407,36.25,west coast,noon,0.98,0.22,4,5,night owl,frisbee,5,senior
406,407,66.37,west coast,evening,1.0,0.81,4,6,night owl,frisbee,5,senior
