,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
865,866,40.53,west coast,evening,0.55,0.36,6,9,night owl,baseball,3,junior
865,866,27.73,west coast,morning,0.49,0.2,6,11,night owl,baseball,3,junior
865,866,18.98,west coast,noon,0.15,0.17,5,12,night owl,baseball,3,junior
865,866,27.65,west coast,evening,0.04,0.15,7,11,night owl,baseball,3,junior
865,866,9.74,west coast,noon,0.05,0.0,7,12,night owl,baseball,3,junior
865,866,14.13,west coast,noon,0.0,0.0,7,11,night owl,baseball,3,junior
865,866,18.38,west coast,noon,0.17,0.0,7,11,night owl,baseball,3,junior
865,866,29.61,west coast,noon,0.33,0.01,7,11,night owl,baseball,3,junior
865,866,28.6,west coast,morning,0.43,0.14,7,11,night owl,baseball,3,junior
865,866,43.74,west coast,evening,0.81,0.0,8,9,night owl,baseball,3,junior
