,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
799,800,37.78,west coast,evening,0.52,0.76,5,12,night owl,martial arts,4,sophomore
799,800,40.31,west coast,noon,0.52,0.75,6,11,night owl,martial arts,4,sophomore
799,800,30.92,west coast,noon,0.08,0.63,5,11,night owl,martial arts,4,sophomore
799,800,32.22,west coast,noon,0.15,0.94,6,11,night owl,martial arts,4,sophomore
799,800,42.12,west coast,morning,0.39,1.0,7,12,night owl,martial arts,4,sophomore
799,800,46.66,west coast,noon,0.13,1.0,7,11,night owl,martial arts,4,sophomore
799,800,63.54,west coast,noon,0.52,1.0,7,10,night owl,martial arts,4,sophomore
799,800,73.9,west coast,morning,0.71,1.0,8,11,night owl,martial arts,4,sophomore
799,800,78.2,west coast,evening,0.67,0.98,8,11,night owl,martial arts,4,sophomore
799,800,86.27,west coast,noon,0.99,1.0,9,11,night owl,martial arts,4,sophomore
