,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
375,376,22.55,west coast,evening,0.38,0.63,3,10,night owl,football,4,junior
375,376,56.29,west coast,noon,0.58,1.0,3,9,night owl,football,4,junior
375,376,40.79,west coast,noon,0.49,0.99,1,9,night owl,football,4,junior
375,376,26.37,west coast,noon,0.34,0.8300000000000001,2,9,night owl,football,4,junior
375,376,37.49,west coast,noon,0.39,0.91,1,9,night owl,football,4,junior
375,376,26.57,west coast,evening,0.31,0.56,0,9,night owl,football,4,junior
375,376,37.15,west coast,evening,0.47,0.21,0,8,night owl,football,4,junior
375,376,3.73,west coast,evening,0.38,0.03,0,7,night owl,football,4,junior
375,376,33.61,west coast,noon,0.07,0.02,1,6,night owl,football,4,junior
375,376,17.89,west coast,noon,0.36,0.0,1,7,night owl,football,4,junior
