,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
340,341,51.870000000000005,west coast,evening,0.65,0.95,2,10,early bird,basketball,5,junior
340,341,39.75,west coast,noon,0.27,1.0,1,9,early bird,basketball,5,junior
340,341,29.54,west coast,noon,0.0,1.0,2,8,early bird,basketball,5,junior
340,341,14.32,west coast,evening,0.09,0.88,3,8,early bird,basketball,5,junior
340,341,39.41,west coast,noon,0.04,0.99,4,8,early bird,basketball,5,junior
340,341,34.910000000000004,west coast,noon,0.13,1.0,4,8,early bird,basketball,5,junior
340,341,21.87,west coast,noon,0.0,0.97,4,7,early bird,basketball,5,junior
340,341,33.32,west coast,evening,0.04,0.95,3,7,early bird,basketball,5,junior
340,341,41.83,west coast,noon,0.15,0.97,4,8,early bird,basketball,5,junior
340,341,50.7,west coast,noon,0.29,0.97,3,8,early bird,basketball,5,junior
