,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
777,778,52.07,west coast,evening,0.76,0.78,4,3,night owl,frisbee,4,sophomore
777,778,60.45,west coast,noon,0.64,1.0,2,2,night owl,frisbee,4,sophomore
777,778,51.25,west coast,noon,0.5,0.99,1,3,night owl,frisbee,4,sophomore
777,778,61.27,west coast,morning,0.48,1.0,1,1,night owl,frisbee,4,sophomore
777,778,78.47,west coast,evening,1.0,0.99,2,2,night owl,frisbee,4,sophomore
777,778,74.73,west coast,morning,1.0,0.98,2,4,night owl,frisbee,4,sophomore
777,778,56.67,west coast,noon,1.0,0.91,1,5,night owl,frisbee,4,sophomore
777,778,66.79,west coast,noon,0.94,1.0,0,5,night owl,frisbee,4,sophomore
777,778,63.32,west coast,noon,1.0,0.94,0,4,night owl,frisbee,4,sophomore
777,778,68.4,west coast,noon,1.0,0.92,0,6,night owl,frisbee,4,sophomore
