,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
640,641,58.67,west coast,evening,0.52,0.96,3,5,night owl,frisbee,2,senior
640,641,44.42,west coast,evening,0.0,1.0,4,6,night owl,frisbee,2,senior
640,641,39.23,west coast,evening,0.04,0.94,3,5,night owl,frisbee,2,senior
640,641,31.05,west coast,noon,0.0,1.0,4,5,night owl,frisbee,2,senior
640,641,35.42,west coast,noon,0.1,0.89,5,4,night owl,frisbee,2,senior
640,641,23.11,west coast,morning,0.0,0.84,4,4,night owl,frisbee,2,senior
640,641,37.82,west coast,noon,0.15,1.0,2,5,night owl,frisbee,2,senior
640,641,42.09,west coast,noon,0.0,1.0,2,5,night owl,frisbee,2,senior
640,641,35.160000000000004,west coast,noon,0.04,0.96,3,5,night owl,frisbee,2,senior
640,641,36.06,west coast,evening,0.05,0.93,3,5,night owl,frisbee,2,senior
