,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
429,430,50.98,west coast,evening,0.74,0.65,6,9,night owl,curling,5,junior
429,430,33.03,west coast,noon,0.32,0.87,5,8,night owl,curling,5,junior
429,430,54.97,west coast,noon,0.64,1.0,5,7,night owl,curling,5,junior
429,430,71.8,west coast,noon,0.93,1.0,5,7,night owl,curling,5,junior
429,430,64.13,west coast,noon,1.0,0.99,6,8,night owl,curling,5,junior
429,430,59.1,west coast,evening,0.88,0.91,6,8,night owl,curling,5,junior
429,430,45.92,west coast,evening,0.8300000000000001,0.85,4,6,night owl,curling,5,junior
429,430,56.85,west coast,noon,0.91,0.79,3,6,night owl,curling,5,junior
429,430,33.7,west coast,morning,0.8300000000000001,0.52,2,6,night owl,curling,5,junior
429,430,36.73,west coast,noon,1.0,0.51,2,6,night owl,curling,5,junior
