,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
893,894,20.63,west coast,evening,0.08,0.2,1,0,night owl,table tennis,3,sophomore
893,894,20.77,west coast,noon,0.0,0.37,0,0,night owl,table tennis,3,sophomore
893,894,6.49,west coast,noon,0.03,0.0,0,0,night owl,table tennis,3,sophomore
893,894,0.0,west coast,noon,0.1,0.05,0,1,night owl,table tennis,3,sophomore
893,894,71.52,west coast,noon,0.0,0.22,0,0,night owl,table tennis,3,sophomore
893,894,14.74,west coast,noon,0.0,0.17,2,0,night owl,table tennis,3,sophomore
893,894,4.59,west coast,noon,0.04,0.28,2,0,night owl,table tennis,3,sophomore
893,894,58.46,west coast,morning,0.04,0.0,3,0,night owl,table tennis,3,sophomore
893,894,0.0,west coast,noon,0.05,0.14,4,0,night owl,table tennis,3,junior
893,894,0.0,west coast,noon,0.0,0.01,4,1,night owl,table tennis,3,junior
