,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
86,87,41.31,east coast,morning,0.6900000000000001,0.48,8,7,night owl,baseball,4,junior
86,87,41.93,east coast,noon,0.41,0.67,7,6,night owl,baseball,4,junior
86,87,35.19,east coast,noon,0.5,0.14,6,8,night owl,baseball,4,senior
86,87,24.44,east coast,noon,0.42,0.22,5,8,night owl,baseball,4,senior
86,87,29.83,east coast,noon,0.8200000000000001,0.0,6,9,night owl,baseball,4,senior
86,87,35.63,west coast,evening,0.97,0.0,5,10,night owl,baseball,4,senior
86,87,32.65,west coast,noon,0.99,0.0,5,10,night owl,baseball,4,senior
86,87,37.21,west coast,noon,0.89,0.05,5,8,night owl,baseball,4,senior
86,87,24.59,west coast,noon,0.78,0.16,4,8,night owl,baseball,4,senior
86,87,34.1,west coast,morning,0.65,0.0,4,8,night owl,baseball,4,senior
