,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
949,950,13.05,west coast,evening,0.42,0.15,5,10,early bird,baseball,5,junior
949,950,25.89,west coast,evening,0.0,0.43,6,9,early bird,baseball,5,junior
949,950,12.04,west coast,noon,0.0,0.47,6,9,early bird,baseball,5,junior
949,950,35.44,west coast,evening,0.0,0.62,7,8,early bird,baseball,5,junior
949,950,14.71,west coast,noon,0.05,0.76,8,8,early bird,baseball,5,junior
949,950,21.42,west coast,noon,0.0,0.73,10,6,early bird,baseball,5,junior
949,950,38.31,west coast,noon,0.0,0.67,7,6,early bird,baseball,5,junior
949,950,26.77,west coast,noon,0.0,1.0,6,5,early bird,baseball,5,junior
949,950,25.37,west coast,noon,0.0,0.86,4,6,early bird,baseball,5,junior
949,950,32.980000000000004,west coast,noon,0.0,1.0,4,6,early bird,baseball,5,junior
