,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
344,345,78.8,west coast,evening,0.92,0.98,3,9,night owl,frisbee,5,sophomore
344,345,72.35000000000001,west coast,noon,0.84,1.0,3,9,night owl,frisbee,5,sophomore
344,345,71.27,west coast,noon,1.0,1.0,3,10,night owl,frisbee,5,sophomore
344,345,72.87,west coast,evening,1.0,0.95,4,11,night owl,frisbee,5,sophomore
344,345,57.15,west coast,noon,0.95,0.8200000000000001,5,9,night owl,frisbee,5,sophomore
344,345,72.15,west coast,noon,0.86,1.0,5,9,night owl,frisbee,5,sophomore
344,345,60.95,west coast,noon,0.94,0.95,3,8,night owl,frisbee,5,sophomore
344,345,77.44,west coast,evening,0.97,0.97,2,8,night owl,frisbee,5,sophomore
344,345,63.03,west coast,noon,0.8300000000000001,0.97,3,7,night owl,frisbee,5,sophomore
344,345,59.82,west coast,noon,1.0,0.78,4,6,night owl,frisbee,5,sophomore
