,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
509,510,28.89,west coast,morning,0.07,0.01,4,1,night owl,baseball,3,sophomore
509,510,0.0,west coast,morning,0.05,0.08,5,0,night owl,baseball,3,sophomore
509,510,0.0,west coast,noon,0.1,0.51,5,0,night owl,baseball,3,sophomore
509,510,40.69,west coast,noon,0.0,0.85,5,1,night owl,baseball,3,sophomore
509,510,0.0,west coast,noon,0.02,0.84,5,1,night owl,baseball,3,sophomore
509,510,0.0,west coast,noon,0.03,0.27,3,1,night owl,baseball,3,sophomore
509,510,37.52,west coast,noon,0.0,0.14,4,1,night owl,baseball,3,sophomore
509,510,0.0,west coast,noon,0.16,0.33,2,1,night owl,baseball,3,sophomore
509,510,2.6,west coast,noon,0.3,0.72,1,3,night owl,baseball,3,sophomore
509,510,64.63,west coast,noon,0.8300000000000001,1.0,3,4,night owl,baseball,3,sophomore
