,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
841,842,63.79,west coast,noon,0.98,0.91,7,7,night owl,curling,5,senior
841,842,85.23,west coast,evening,0.99,1.0,7,8,night owl,curling,5,senior
841,842,71.82000000000001,west coast,noon,0.99,1.0,7,9,night owl,curling,5,senior
841,842,69.16,west coast,noon,1.0,0.94,8,9,night owl,curling,5,senior
841,842,72.4,west coast,noon,0.88,1.0,9,8,night owl,curling,5,senior
841,842,72.82000000000001,west coast,evening,0.63,1.0,9,9,night owl,curling,5,senior
841,842,66.4,west coast,noon,0.97,0.93,9,8,night owl,curling,5,senior
841,842,67.36,west coast,noon,1.0,0.92,10,7,night owl,curling,5,senior
841,842,79.02,west coast,noon,0.95,1.0,10,8,night owl,curling,5,senior
841,842,60.16,west coast,noon,0.64,1.0,10,10,night owl,curling,5,senior
