,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
741,742,21.59,west coast,evening,0.14,0.68,1,7,night owl,frisbee,3,sophomore
741,742,30.71,west coast,noon,0.26,0.8,1,6,night owl,frisbee,3,sophomore
741,742,19.63,west coast,noon,0.0,0.63,0,5,night owl,frisbee,3,sophomore
741,742,15.28,west coast,noon,0.0,0.59,0,6,night owl,frisbee,3,sophomore
741,742,34.27,west coast,noon,0.0,0.43,0,7,night owl,frisbee,3,sophomore
741,742,7.23,west coast,noon,0.0,0.61,0,8,night owl,frisbee,3,sophomore
741,742,12.31,west coast,noon,0.1,0.14,0,6,night owl,frisbee,3,sophomore
741,742,30.86,west coast,noon,0.14,0.0,1,5,night owl,frisbee,3,sophomore
741,742,41.01,west coast,evening,0.0,0.0,3,6,night owl,frisbee,3,sophomore
741,742,6.88,west coast,evening,0.14,0.01,3,5,night owl,frisbee,3,sophomore
