,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
196,197,41.96,east coast,morning,0.61,0.9,7,12,night owl,table tennis,4,junior
196,197,60.39,east coast,noon,0.84,0.94,7,11,night owl,table tennis,4,junior
196,197,76.12,east coast,evening,1.0,0.97,9,12,night owl,table tennis,4,junior
196,197,77.38,east coast,noon,1.0,0.99,10,12,night owl,table tennis,4,junior
196,197,64.64,east coast,noon,1.0,0.9,9,12,night owl,table tennis,4,junior
196,197,63.02,west coast,morning,1.0,0.75,10,12,night owl,table tennis,4,junior
196,197,78.09,west coast,noon,0.96,1.0,10,12,night owl,table tennis,4,junior
196,197,84.44,west coast,noon,0.94,1.0,10,12,night owl,table tennis,4,junior
196,197,74.58,west coast,noon,0.81,1.0,10,12,night owl,table tennis,4,junior
196,197,62.42,west coast,noon,1.0,0.91,9,12,night owl,table tennis,4,junior
