,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
302,303,0.0,west coast,noon,0.05,0.12,2,0,early bird,frisbee,3,frosh
302,303,17.26,west coast,noon,0.14,0.18,3,0,early bird,frisbee,3,frosh
302,303,0.0,west coast,noon,0.34,0.0,3,1,early bird,frisbee,3,frosh
302,303,16.35,west coast,evening,0.28,0.0,3,1,early bird,frisbee,3,frosh
302,303,0.0,west coast,noon,0.0,0.11,2,1,early bird,frisbee,3,frosh
302,303,22.89,west coast,noon,0.16,0.14,0,4,early bird,frisbee,3,frosh
302,303,34.36,west coast,evening,0.0,0.0,0,3,early bird,frisbee,3,frosh
302,303,8.13,west coast,noon,0.0,0.0,0,2,early bird,frisbee,3,frosh
302,303,13.0,west coast,noon,0.0,0.03,1,4,early bird,frisbee,3,frosh
302,303,17.97,west coast,noon,0.0,0.06,2,4,early bird,frisbee,3,frosh
