,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
150,151,44.82,east coast,evening,0.65,0.85,5,9,night owl,table tennis,5,junior
150,151,28.64,east coast,noon,0.5,0.52,5,9,night owl,table tennis,5,junior
150,151,4.44,east coast,noon,0.33,0.08,6,11,night owl,table tennis,5,junior
150,151,15.67,east coast,noon,0.48,0.2,5,11,night owl,table tennis,5,junior
150,151,49.65,east coast,noon,1.0,0.5700000000000001,5,12,night owl,table tennis,5,junior
150,151,50.52,west coast,noon,1.0,0.7000000000000001,6,12,night owl,table tennis,5,junior
150,151,42.58,west coast,noon,1.0,0.0,6,12,night owl,table tennis,5,junior
150,151,40.83,west coast,noon,0.89,0.13,7,12,night owl,table tennis,5,junior
150,151,47.8,west coast,noon,1.0,0.15,8,11,night owl,table tennis,5,junior
150,151,39.93,west coast,morning,0.99,0.0,8,11,night owl,table tennis,5,junior
